feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
3599242.0,8426805628.0,11636968,5.0,"excellent quality, will buy again!",product quality,positive,2023-04-17,frado ravel,rachitaaurora@example.org,918546705384,"36/97, dutta chowk
bharatpur-153378",srinagar,213214,2024-09-21,inactive,1,1574.94
5166281.0,5750044154.0,11636968,3.0,"nothing to complain about, but nothing exceptional.",app experience,neutral,2024-09-16,frado ravel,rachitaaurora@example.org,918546705384,"36/97, dutta chowk
bharatpur-153378",srinagar,213214,2024-09-21,inactive,1,1574.94
6177173.0,8140652447.0,11705793,1.0,taste was not as expected.,delivery,negative,2024-04-15,tripti barad,natarajanfaris@example.org,915299677818,"h.no. 502, chhabra zila
ramagundam 546778",dindigul,645810,2024-04-12,new,18,1164.81
3266475.0,8068903161.0,11705793,4.0,the product met my expectations.,customer service,neutral,2024-02-14,tripti barad,natarajanfaris@example.org,915299677818,"h.no. 502, chhabra zila
ramagundam 546778",dindigul,645810,2024-04-12,new,18,1164.81
8589341.0,7162509481.0,1174162,1.0,customer service was not helpful.,app experience,negative,2024-10-17,anirudh vig,hema05@example.com,913087052860,"46/798
sangha
silchar 248580",guna,413955,2023-07-02,premium,12,1255.44
8689857.0,1435406360.0,1174162,4.0,"nothing to complain about, but nothing exceptional.",customer service,neutral,2023-12-11,anirudh vig,hema05@example.com,913087052860,"46/798
sangha
silchar 248580",guna,413955,2023-07-02,premium,12,1255.44
88259.0,277700053.0,1174162,4.0,customer service was very helpful.,app experience,positive,2023-08-15,anirudh vig,hema05@example.com,913087052860,"46/798
sangha
silchar 248580",guna,413955,2023-07-02,premium,12,1255.44
8368694.0,227511348.0,11775073,4.0,"average experience, could improve.",product quality,neutral,2024-08-01,keya ganesan,shethgagan@example.com,912214080783,"h.no. 074, suresh nagar
sambalpur 952829",morbi,836825,2023-06-02,regular,16,212.35
8510571.0,2055388266.0,119099,4.0,good selection of products.,product quality,positive,2023-06-23,zansi parsa,neha08@example.com,912032907631,"h.no. 40, gopal ganj, bidar 854350",kavali,692517,2023-08-01,inactive,20,637.35
7045900.0,6660740926.0,119099,3.0,i had a bad experience.,delivery,negative,2024-05-24,zansi parsa,neha08@example.com,912032907631,"h.no. 40, gopal ganj, bidar 854350",kavali,692517,2023-08-01,inactive,20,637.35
9132205.0,6538760883.0,119099,3.0,the order was incorrect.,app experience,negative,2024-04-19,zansi parsa,neha08@example.com,912032907631,"h.no. 40, gopal ganj, bidar 854350",kavali,692517,2023-08-01,inactive,20,637.35
8112211.0,4704980993.0,119099,4.0,good selection of products.,app experience,positive,2024-05-24,zansi parsa,neha08@example.com,912032907631,"h.no. 40, gopal ganj, bidar 854350",kavali,692517,2023-08-01,inactive,20,637.35
7225314.0,9463013186.0,11928321,5.0,good selection of products.,app experience,positive,2023-06-29,nikita palan,hdivan@example.net,914092497738,"h.no. 09, dave street, kochi-481440",maheshtala,554594,2024-06-30,inactive,17,1770.94
3100765.0,919307194.0,11928321,4.0,will definitely order again.,delivery,positive,2024-01-07,nikita palan,hdivan@example.net,914092497738,"h.no. 09, dave street, kochi-481440",maheshtala,554594,2024-06-30,inactive,17,1770.94
6984944.0,877883470.0,1200365,3.0,"it was okay, nothing special.",app experience,neutral,2023-06-07,avni mistry,rkurian@example.net,916473105621,"29/45, morar road, sangli-miraj & kupwad 629491",thane,151739,2023-06-21,regular,1,1170.74
1694264.0,3806545110.0,1200365,3.0,the order was incorrect.,product quality,negative,2024-08-17,avni mistry,rkurian@example.net,916473105621,"29/45, morar road, sangli-miraj & kupwad 629491",thane,151739,2023-06-21,regular,1,1170.74
8111644.0,2137046916.0,12059049,4.0,"overall good experience, thank you!",customer service,positive,2024-02-03,jagdish mander,wpall@example.net,914436092312,"47/938, chandra
ichalkaranji-922446",nizamabad,696590,2024-09-23,regular,17,235.4
9781923.0,6397409024.0,12059049,2.0,the packaging was poor.,app experience,negative,2024-01-03,jagdish mander,wpall@example.net,914436092312,"47/938, chandra
ichalkaranji-922446",nizamabad,696590,2024-09-23,regular,17,235.4
8905833.0,6217777735.0,12059049,4.0,"average experience, could improve.",delivery,neutral,2024-07-22,jagdish mander,wpall@example.net,914436092312,"47/938, chandra
ichalkaranji-922446",nizamabad,696590,2024-09-23,regular,17,235.4
171872.0,262562615.0,12059049,3.0,taste was not as expected.,delivery,negative,2023-04-09,jagdish mander,wpall@example.net,914436092312,"47/938, chandra
ichalkaranji-922446",nizamabad,696590,2024-09-23,regular,17,235.4
8998981.0,3727646442.0,12077371,2.0,product was damaged during delivery.,app experience,negative,2023-07-21,gautami maharaj,david51@example.org,914641723332,"h.no. 309, randhawa ganj
gopalpur 409152",sambalpur,368657,2023-10-09,premium,20,353.22
2769312.0,3441102335.0,12077371,3.0,"delivery was fine, but the product could be better.",product quality,neutral,2023-11-04,gautami maharaj,david51@example.org,914641723332,"h.no. 309, randhawa ganj
gopalpur 409152",sambalpur,368657,2023-10-09,premium,20,353.22
3743677.0,310213322.0,12077371,3.0,the product met my expectations.,customer service,neutral,2023-09-30,gautami maharaj,david51@example.org,914641723332,"h.no. 309, randhawa ganj
gopalpur 409152",sambalpur,368657,2023-10-09,premium,20,353.22
4436657.0,8732072897.0,12077371,2.0,taste was not as expected.,product quality,negative,2023-06-14,gautami maharaj,david51@example.org,914641723332,"h.no. 309, randhawa ganj
gopalpur 409152",sambalpur,368657,2023-10-09,premium,20,353.22
277772.0,4168839407.0,12088552,4.0,good selection of products.,product quality,positive,2023-04-06,aditya barman,draj@example.org,912767114555,"17/59, dutta street, siwan 346894",patiala,82581,2023-04-17,premium,3,1137.83
2331161.0,7548844176.0,12088552,5.0,will definitely order again.,app experience,positive,2023-05-12,aditya barman,draj@example.org,912767114555,"17/59, dutta street, siwan 346894",patiala,82581,2023-04-17,premium,3,1137.83
1570551.0,7155488252.0,12090436,2.0,the order was incorrect.,customer service,negative,2024-09-28,tripti yogi,sekhonjhalak@example.org,912933032532,"24/89, gour, chandigarh 624564",asansol,684483,2023-03-19,regular,18,1307.52
5873248.0,493514666.0,12141418,3.0,i had a bad experience.,customer service,negative,2023-11-20,faras patla,nperi@example.com,915294948800,"19/61, memon circle, siwan-721238",ambala,97395,2023-09-04,inactive,5,862.68
642616.0,2385966456.0,12184293,1.0,very disappointed with the quality.,customer service,negative,2023-08-22,dayita mand,rudra41@example.net,918062427582,"h.no. 51
cherian road, panchkula-653529",phagwara,249442,2023-06-16,inactive,7,1811.32
1541416.0,5907766010.0,12272282,3.0,"nothing to complain about, but nothing exceptional.",delivery,neutral,2024-10-07,dev bal,vbansal@example.com,916009338123,"h.no. 79, mody ganj, noida-764569",sikar,555117,2023-04-09,regular,20,1750.74
5712937.0,8561878376.0,12272282,4.0,the product met my expectations.,app experience,neutral,2024-01-29,dev bal,vbansal@example.com,916009338123,"h.no. 79, mody ganj, noida-764569",sikar,555117,2023-04-09,regular,20,1750.74
8630714.0,9021529086.0,12272282,5.0,customer service was very helpful.,delivery,positive,2024-03-16,dev bal,vbansal@example.com,916009338123,"h.no. 79, mody ganj, noida-764569",sikar,555117,2023-04-09,regular,20,1750.74
7114804.0,1054974834.0,12272282,3.0,"nothing to complain about, but nothing exceptional.",product quality,neutral,2023-05-14,dev bal,vbansal@example.com,916009338123,"h.no. 79, mody ganj, noida-764569",sikar,555117,2023-04-09,regular,20,1750.74
2754287.0,6270495384.0,12272282,4.0,the product met my expectations.,customer service,neutral,2023-09-11,dev bal,vbansal@example.com,916009338123,"h.no. 79, mody ganj, noida-764569",sikar,555117,2023-04-09,regular,20,1750.74
142997.0,5805120939.0,12277039,5.0,"excellent quality, will buy again!",customer service,positive,2024-07-10,manthan trivedi,mparmer@example.org,916416122694,"83/51, prakash path
parbhani 536736",unnao,287796,2023-09-13,regular,1,1422.63
3664180.0,1694826296.0,12277039,5.0,very fresh and well-packaged.,customer service,positive,2023-05-09,manthan trivedi,mparmer@example.org,916416122694,"83/51, prakash path
parbhani 536736",unnao,287796,2023-09-13,regular,1,1422.63
5097672.0,6065496420.0,12277039,1.0,the packaging was poor.,delivery,negative,2023-05-16,manthan trivedi,mparmer@example.org,916416122694,"83/51, prakash path
parbhani 536736",unnao,287796,2023-09-13,regular,1,1422.63
3079122.0,581178324.0,12277039,3.0,"average experience, could improve.",product quality,neutral,2024-02-17,manthan trivedi,mparmer@example.org,916416122694,"83/51, prakash path
parbhani 536736",unnao,287796,2023-09-13,regular,1,1422.63
6623371.0,1930887811.0,12302179,1.0,customer service was not helpful.,app experience,negative,2023-08-10,nikita nagi,shettyradha@example.com,911629232876,"03/92, karpe road, firozabad-215941",tumkur,702467,2024-02-01,premium,15,246.73
5417463.0,5401466202.0,12305040,4.0,will definitely order again.,product quality,positive,2024-09-26,guneet jayaraman,hamsini08@example.org,917731006615,"h.no. 31
dhillon street, panchkula 640027",noida,910150,2023-07-20,regular,14,1968.85
2269836.0,1776582175.0,12305040,3.0,the product met my expectations.,customer service,neutral,2024-03-30,guneet jayaraman,hamsini08@example.org,917731006615,"h.no. 31
dhillon street, panchkula 640027",noida,910150,2023-07-20,regular,14,1968.85
5963618.0,4859489972.0,12305040,1.0,taste was not as expected.,product quality,negative,2023-07-15,guneet jayaraman,hamsini08@example.org,917731006615,"h.no. 31
dhillon street, panchkula 640027",noida,910150,2023-07-20,regular,14,1968.85
6577644.0,6115465612.0,12338529,3.0,the product met my expectations.,app experience,neutral,2023-09-28,rishi nayak,yash47@example.org,911626035168,"59/031
kohli road, bhilwara 572342",bangalore,448389,2024-10-03,new,11,347.1
8833965.0,5194396051.0,12338529,5.0,great prices and fast delivery!,app experience,positive,2024-10-26,rishi nayak,yash47@example.org,911626035168,"59/031
kohli road, bhilwara 572342",bangalore,448389,2024-10-03,new,11,347.1
2793466.0,1921412688.0,12338529,2.0,product was damaged during delivery.,product quality,negative,2023-10-04,rishi nayak,yash47@example.org,911626035168,"59/031
kohli road, bhilwara 572342",bangalore,448389,2024-10-03,new,11,347.1
0.0,0.0,12397668,0.0,0,0,0,,ojasvi mahal,vedant21@example.org,910821902509,"h.no. 86, aurora ganj
sikar-722421",guwahati,637399,2024-05-09,premium,13,204.06
4940244.0,2177917034.0,12402437,5.0,will definitely order again.,app experience,positive,2024-02-08,kamala rama,raymegha@example.net,910025008643,"63
mallick chowk
lucknow 415089",rajahmundry,126465,2024-06-29,new,14,1580.62
5503916.0,2616618240.0,12402437,4.0,items were in perfect condition.,delivery,positive,2024-03-14,kamala rama,raymegha@example.net,910025008643,"63
mallick chowk
lucknow 415089",rajahmundry,126465,2024-06-29,new,14,1580.62
4689320.0,486724008.0,12415659,4.0,"it was okay, nothing special.",product quality,neutral,2024-07-12,damini wagle,omamol@example.net,911297232886,"168
balay street, allahabad-779838",ambala,813277,2024-05-30,new,10,1786.5
4564815.0,1828727552.0,12455156,4.0,very fresh and well-packaged.,product quality,positive,2024-03-26,ijaya agrawal,anirudh89@example.com,910402868008,"51, kari nagar, tenali-778804",eluru,317047,2023-04-03,inactive,16,1139.56
8224533.0,6565246127.0,12455156,5.0,great prices and fast delivery!,delivery,positive,2024-05-18,ijaya agrawal,anirudh89@example.com,910402868008,"51, kari nagar, tenali-778804",eluru,317047,2023-04-03,inactive,16,1139.56
5960061.0,3263142674.0,12455156,4.0,"it was okay, nothing special.",delivery,neutral,2024-01-30,ijaya agrawal,anirudh89@example.com,910402868008,"51, kari nagar, tenali-778804",eluru,317047,2023-04-03,inactive,16,1139.56
5824844.0,2061768860.0,12469338,5.0,customer service was very helpful.,delivery,positive,2023-09-19,lavanya dani,fsathe@example.org,915012759595,"39/71, talwar nagar
sonipat 594726",coimbatore,728275,2024-01-30,inactive,2,1896.89
9263417.0,7499656197.0,12469338,3.0,"it was okay, nothing special.",app experience,neutral,2024-03-27,lavanya dani,fsathe@example.org,915012759595,"39/71, talwar nagar
sonipat 594726",coimbatore,728275,2024-01-30,inactive,2,1896.89
620534.0,7402125753.0,12500465,5.0,good selection of products.,delivery,positive,2023-11-01,barkha chakrabarti,kagarwal@example.com,919587872756,"h.no. 13
nagarajan ganj
shimoga 577461",phusro,368657,2023-10-05,premium,14,1758.5
3170339.0,8487733248.0,12500465,4.0,very fresh and well-packaged.,product quality,positive,2023-04-26,barkha chakrabarti,kagarwal@example.com,919587872756,"h.no. 13
nagarajan ganj
shimoga 577461",phusro,368657,2023-10-05,premium,14,1758.5
4078784.0,3202903413.0,12507907,1.0,taste was not as expected.,customer service,negative,2023-08-04,maanas dugal,warda81@example.net,910113438632,"82/55, sundaram zila, gopalpur 792114",nangloi jat,978091,2023-11-22,regular,19,1278.01
3033397.0,5512796364.0,12507907,4.0,"it was okay, nothing special.",customer service,neutral,2023-06-21,maanas dugal,warda81@example.net,910113438632,"82/55, sundaram zila, gopalpur 792114",nangloi jat,978091,2023-11-22,regular,19,1278.01
0.0,0.0,12531927,0.0,0,0,0,,ayush tripathi,vmodi@example.net,911601374441,"h.no. 084, mody ganj, panipat-412839",bhiwandi,581091,2024-05-12,new,20,1511.87
0.0,0.0,12560669,0.0,0,0,0,,mugdha acharya,pranitkuruvilla@example.org,910259143141,"22, chowdhury path, chittoor-049437",sangli-miraj & kupwad,776029,2024-08-29,inactive,13,450.79
4711738.0,409570377.0,12574626,1.0,very disappointed with the quality.,product quality,negative,2024-03-27,nitesh joshi,cborra@example.net,918382547134,"393
narasimhan chowk
satara 333915",amritsar,409487,2024-05-02,inactive,18,852.27
2859721.0,338609144.0,12574626,4.0,"nothing to complain about, but nothing exceptional.",customer service,neutral,2024-10-26,nitesh joshi,cborra@example.net,918382547134,"393
narasimhan chowk
satara 333915",amritsar,409487,2024-05-02,inactive,18,852.27
6964481.0,5794917332.0,12574626,3.0,i had a bad experience.,product quality,negative,2024-02-16,nitesh joshi,cborra@example.net,918382547134,"393
narasimhan chowk
satara 333915",amritsar,409487,2024-05-02,inactive,18,852.27
0.0,0.0,12591752,0.0,0,0,0,,zilmil krishna,ukant@example.org,918759648216,"116, korpal ganj
junagadh 903149",singrauli,711091,2023-05-28,inactive,14,740.4
4472332.0,7908614088.0,12622901,3.0,"nothing to complain about, but nothing exceptional.",delivery,neutral,2023-05-14,januja kaul,dhaliwaljagdish@example.com,916791709159,"h.no. 398, iyer chowk
vijayanagaram-137056",bareilly,724988,2024-08-07,inactive,3,870.68
3193693.0,828017545.0,12622901,4.0,will definitely order again.,app experience,positive,2024-03-12,januja kaul,dhaliwaljagdish@example.com,916791709159,"h.no. 398, iyer chowk
vijayanagaram-137056",bareilly,724988,2024-08-07,inactive,3,870.68
6768345.0,2150790907.0,12655794,3.0,"average experience, could improve.",app experience,neutral,2023-08-16,teerth mand,karavrishti@example.net,916818492918,"74, luthra road
raurkela industrial township 152924",hosur,806093,2024-03-07,regular,15,446.56
4035300.0,888938572.0,12695670,3.0,the order was incorrect.,product quality,negative,2023-04-02,anya borde,qahuja@example.net,914953830813,"h.no. 392, karpe marg, ahmedabad-346669",jaipur,7202,2023-09-25,premium,10,910.12
556949.0,1464518253.0,12695670,3.0,the product met my expectations.,app experience,neutral,2023-07-04,anya borde,qahuja@example.net,914953830813,"h.no. 392, karpe marg, ahmedabad-346669",jaipur,7202,2023-09-25,premium,10,910.12
0.0,0.0,12698783,0.0,0,0,0,,jyoti lata,gaurangi28@example.org,914420644949,"h.no. 27
barman path, suryapet-753989",karnal,590916,2024-10-06,inactive,8,1040.64
5655169.0,359819834.0,12755730,3.0,customer service was not helpful.,app experience,negative,2023-12-27,indrajit mahal,padmanabhanharshil@example.org,911181779895,"76
ben path, thanjavur-431970",howrah,473540,2023-08-20,regular,8,748.43
1302585.0,3592747590.0,12755730,2.0,i had a bad experience.,customer service,negative,2024-04-24,indrajit mahal,padmanabhanharshil@example.org,911181779895,"76
ben path, thanjavur-431970",howrah,473540,2023-08-20,regular,8,748.43
